Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000200,FOO-00200-354,Del Monte Non-GMO Quinoa,Del Monte,Food & Grocery,Supplements,Non-GMO Quinoa by Del Monte. High-quality retail product with excellent durability and performance. Perfect for everyday use.,17.09,0,17.09,USD,690,In Stock,3.5,10566,15.06,Orange,8,No,Yes,No,2023-09-10,"food & grocery, del monte, quinoa, non-gmo",https://images.retail-demo.com/food-grocery/quinoa-2.jpg,https://retail-demo.com/products/prod-000200
PROD-000443,TOY-00443-890,LeapFrog STEM Stuffed Animal,LeapFrog,Toys & Games,Board Games,STEM Stuffed Animal by LeapFrog. High-quality retail product with excellent durability and performance. Perfect for everyday use.,172.28,40,103.37,USD,3799,In Stock,3.0,7457,21.87,Navy,M,No,No,No,2022-01-03,"toys & games, leapfrog, stuffed animal, stem",https://images.retail-demo.com/toys-games/stuffed-animal-1.jpg,https://retail-demo.com/products/prod-000443
PROD-000381,SPO-00381-768,Patagonia Training Basketball,Patagonia,Sports & Outdoors,Outdoor & Camping,Training Basketball by Patagonia. High-quality retail product with excellent durability and performance. Perfect for everyday use.,380.88,5,361.84,USD,451,In Stock,3.1,2434,1.01,Gold,XS,No,No,No,2022-06-29,"sports & outdoors, patagonia, basketball, training",https://images.retail-demo.com/sports-outdoors/basketball-1.jpg,https://retail-demo.com/products/prod-000381
PROD-000245,HOM-00245-600,Restoration Hardware Mid-Century Wall Art,Restoration Hardware,Home & Furniture,Lighting,Mid-Century Wall Art by Restoration Hardware. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1278.1,0,1278.1,USD,3051,In Stock,4.4,3968,11.21,Gold,6,No,No,No,2022-12-01,"home & furniture, restoration hardware, wall art, mid-century",https://images.retail-demo.com/home-furniture/wall-art-3.jpg,https://retail-demo.com/products/prod-000245
PROD-000510,TOY-00510-436,Hasbro Collector's Microscope,Hasbro,Toys & Games,Action Figures,Collector's Microscope by Hasbro. High-quality retail product with excellent durability and performance. Perfect for everyday use.,184.47,5,175.25,USD,772,In Stock,4.5,11095,7.18,Purple,S,No,No,Yes,2022-08-06,"toys & games, hasbro, microscope, collector's",https://images.retail-demo.com/toys-games/microscope-3.jpg,https://retail-demo.com/products/prod-000510
PROD-000275,HOM-00275-720,Joybird Farmhouse Console Table,Joybird,Home & Furniture,Dining,Farmhouse Console Table by Joybird. High-quality retail product with excellent durability and performance. Perfect for everyday use.,363.82,0,363.82,USD,4919,In Stock,3.2,10777,12.65,Navy,One Size,No,No,No,2024-03-25,"home & furniture, joybird, console table, farmhouse",https://images.retail-demo.com/home-furniture/console-table-3.jpg,https://retail-demo.com/products/prod-000275
PROD-000067,ELE-00067-274,Panasonic Advanced Robot Vacuum,Panasonic,Electronics,Computers,Advanced Robot Vacuum by Panasonic. High-quality retail product with excellent durability and performance. Perfect for everyday use.,389.55,30,272.69,USD,1475,In Stock,3.8,11175,2.07,Gold,One Size,No,No,No,2022-10-21,"electronics, panasonic, robot vacuum, advanced",https://images.retail-demo.com/electronics/robot-vacuum-2.jpg,https://retail-demo.com/products/prod-000067
PROD-000057,ELE-00057-786,Lenovo Smart Noise Cancelling Headphones,Lenovo,Electronics,Phones & Tablets,Smart Noise Cancelling Headphones by Lenovo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2423.56,25,1817.67,USD,2630,In Stock,3.7,5465,21.46,Green,One Size,No,No,No,2024-03-31,"electronics, lenovo, noise cancelling headphones, smart",https://images.retail-demo.com/electronics/noise-cancelling-headphones-5.jpg,https://retail-demo.com/products/prod-000057
PROD-000566,AUT-00566-153,ACDelco Long-Lasting Car Phone Mount,ACDelco,Automotive,Exterior Accessories,Long-Lasting Car Phone Mount by ACDelco. High-quality retail product with excellent durability and performance. Perfect for everyday use.,253.45,0,253.45,USD,4581,In Stock,3.2,919,21.26,Navy,S,No,Yes,No,2022-01-22,"automotive, acdelco, car phone mount, long-lasting",https://images.retail-demo.com/automotive/car-phone-mount-4.jpg,https://retail-demo.com/products/prod-000566
PROD-000478,TOY-00478-885,Hasbro Deluxe Nerf Gun,Hasbro,Toys & Games,Building Toys,Deluxe Nerf Gun by Hasbro. High-quality retail product with excellent durability and performance. Perfect for everyday use.,126.27,0,126.27,USD,4259,In Stock,4.5,10836,19.84,Red,XL,No,No,Yes,2024-10-30,"toys & games, hasbro, nerf gun, deluxe",https://images.retail-demo.com/toys-games/nerf-gun-3.jpg,https://retail-demo.com/products/prod-000478
PROD-000211,FOO-00211-106,Pringles Sugar-Free Coconut Water,Pringles,Food & Grocery,Health Foods,Sugar-Free Coconut Water by Pringles. High-quality retail product with excellent durability and performance. Perfect for everyday use.,37.15,30,26.0,USD,1233,In Stock,4.5,4021,0.7,Brown,XXL,Yes,No,No,2022-01-03,"food & grocery, pringles, coconut water, sugar-free",https://images.retail-demo.com/food-grocery/coconut-water-4.jpg,https://retail-demo.com/products/prod-000211
PROD-000168,FOO-00168-719,Doritos Vegan Energy Drink,Doritos,Food & Grocery,International,Vegan Energy Drink by Doritos. High-quality retail product with excellent durability and performance. Perfect for everyday use.,4.57,20,3.66,USD,2790,In Stock,3.5,1250,15.39,Pink,One Size,No,Yes,No,2023-07-14,"food & grocery, doritos, energy drink, vegan",https://images.retail-demo.com/food-grocery/energy-drink-4.jpg,https://retail-demo.com/products/prod-000168
PROD-000464,TOY-00464-870,VTech Interactive Operation Game,VTech,Toys & Games,Board Games,Interactive Operation Game by VTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,105.19,50,52.59,USD,4905,In Stock,3.4,1553,13.64,Gold,XXL,No,No,No,2024-01-13,"toys & games, vtech, operation game, interactive",https://images.retail-demo.com/toys-games/operation-game-1.jpg,https://retail-demo.com/products/prod-000464
PROD-000006,ELE-00006-510,LG Premium Dash Cam,LG,Electronics,Audio,Premium Dash Cam by LG. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2111.83,0,2111.83,USD,2584,In Stock,3.5,530,1.75,Multicolor,8,No,Yes,No,2024-10-19,"electronics, lg, dash cam, premium",https://images.retail-demo.com/electronics/dash-cam-4.jpg,https://retail-demo.com/products/prod-000006
PROD-000266,HOM-00266-897,Herman Miller Farmhouse Coffee Table,Herman Miller,Home & Furniture,Dining,Farmhouse Coffee Table by Herman Miller. High-quality retail product with excellent durability and performance. Perfect for everyday use.,975.69,40,585.41,USD,3110,In Stock,4.4,2974,15.32,Gold,9,No,No,No,2024-09-26,"home & furniture, herman miller, coffee table, farmhouse",https://images.retail-demo.com/home-furniture/coffee-table-1.jpg,https://retail-demo.com/products/prod-000266
PROD-000189,FOO-00189-560,Heinz Non-GMO Matcha Powder,Heinz,Food & Grocery,Pantry,Non-GMO Matcha Powder by Heinz. High-quality retail product with excellent durability and performance. Perfect for everyday use.,6.91,50,3.46,USD,264,In Stock,4.5,4882,8.78,Gold,S,No,Yes,No,2023-05-01,"food & grocery, heinz, matcha powder, non-gmo",https://images.retail-demo.com/food-grocery/matcha-powder-2.jpg,https://retail-demo.com/products/prod-000189
PROD-000030,ELE-00030-661,Lenovo Advanced Electric Shaver,Lenovo,Electronics,Accessories,Advanced Electric Shaver by Lenovo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1702.97,0,1702.97,USD,3326,In Stock,4.2,4935,0.11,Blue,L,No,No,No,2023-10-22,"electronics, lenovo, electric shaver, advanced",https://images.retail-demo.com/electronics/electric-shaver-4.jpg,https://retail-demo.com/products/prod-000030
PROD-000536,AUT-00536-318,3M Easy-Install Jump Starter,3M,Automotive,Car Care,Easy-Install Jump Starter by 3M. High-quality retail product with excellent durability and performance. Perfect for everyday use.,139.11,0,139.11,USD,2325,In Stock,4.0,8865,12.84,Blue,7,No,Yes,No,2022-02-17,"automotive, 3m, jump starter, easy-install",https://images.retail-demo.com/automotive/jump-starter-1.jpg,https://retail-demo.com/products/prod-000536
PROD-000451,TOY-00451-888,Transformers Deluxe Jigsaw Puzzle,Transformers,Toys & Games,Electronic,Deluxe Jigsaw Puzzle by Transformers. High-quality retail product with excellent durability and performance. Perfect for everyday use.,38.48,10,34.63,USD,2360,In Stock,3.5,6098,1.28,Green,XL,No,Yes,No,2022-11-26,"toys & games, transformers, jigsaw puzzle, deluxe",https://images.retail-demo.com/toys-games/jigsaw-puzzle-5.jpg,https://retail-demo.com/products/prod-000451
PROD-000269,HOM-00269-151,Burrow Minimalist Picture Frame,Burrow,Home & Furniture,Lighting,Minimalist Picture Frame by Burrow. High-quality retail product with excellent durability and performance. Perfect for everyday use.,168.22,25,126.16,USD,2278,In Stock,3.6,5426,5.65,Purple,One Size,No,Yes,No,2022-06-11,"home & furniture, burrow, picture frame, minimalist",https://images.retail-demo.com/home-furniture/picture-frame-4.jpg,https://retail-demo.com/products/prod-000269
PROD-000555,AUT-00555-616,Magellan All-Weather Car Vacuum,Magellan,Automotive,Tools,All-Weather Car Vacuum by Magellan. High-quality retail product with excellent durability and performance. Perfect for everyday use.,292.22,10,263.0,USD,5000,In Stock,4.8,3459,8.03,Purple,XXL,No,No,No,2023-07-14,"automotive, magellan, car vacuum, all-weather",https://images.retail-demo.com/automotive/car-vacuum-2.jpg,https://retail-demo.com/products/prod-000555
PROD-000150,FOO-00150-874,Nestlé Whole Grain Granola,Nestlé,Food & Grocery,Beverages,Whole Grain Granola by Nestlé. High-quality retail product with excellent durability and performance. Perfect for everyday use.,20.86,0,20.86,USD,28,In Stock,4.5,3653,24.46,Beige,9,No,No,No,2024-02-16,"food & grocery, nestlé, granola, whole grain",https://images.retail-demo.com/food-grocery/granola-2.jpg,https://retail-demo.com/products/prod-000150
PROD-000120,CLO-00120-126,Tommy Hilfiger Premium Trench Coat,Tommy Hilfiger,Clothing & Apparel,Kids',Premium Trench Coat by Tommy Hilfiger. High-quality retail product with excellent durability and performance. Perfect for everyday use.,45.19,5,42.93,USD,4047,In Stock,4.6,3883,13.9,Green,6,No,No,No,2022-06-26,"clothing & apparel, tommy hilfiger, trench coat, premium",https://images.retail-demo.com/clothing-apparel/trench-coat-1.jpg,https://retail-demo.com/products/prod-000120
PROD-000106,CLO-00106-959,H&M Casual Trench Coat,H&M,Clothing & Apparel,Outerwear,Casual Trench Coat by H&M. High-quality retail product with excellent durability and performance. Perfect for everyday use.,298.4,15,253.64,USD,811,In Stock,3.4,5226,16.28,Silver,M,No,Yes,No,2023-08-11,"clothing & apparel, h&m, trench coat, casual",https://images.retail-demo.com/clothing-apparel/trench-coat-4.jpg,https://retail-demo.com/products/prod-000106
PROD-000146,FOO-00146-617,Quaker Vegan Fish Oil,Quaker,Food & Grocery,Snacks,Vegan Fish Oil by Quaker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,5.74,40,3.44,USD,4486,In Stock,3.2,13583,14.36,Gray,M,No,No,No,2024-06-23,"food & grocery, quaker, fish oil, vegan",https://images.retail-demo.com/food-grocery/fish-oil-1.jpg,https://retail-demo.com/products/prod-000146
PROD-000475,TOY-00475-166,Barbie Collector's Rubik's Cube,Barbie,Toys & Games,Educational,Collector's Rubik's Cube by Barbie. High-quality retail product with excellent durability and performance. Perfect for everyday use.,140.52,0,140.52,USD,1382,In Stock,4.5,14626,24.38,Green,L,No,Yes,Yes,2023-04-22,"toys & games, barbie, rubik's cube, collector's",https://images.retail-demo.com/toys-games/rubiks-cube-4.jpg,https://retail-demo.com/products/prod-000475
PROD-000036,ELE-00036-823,Anker Turbo E-Reader,Anker,Electronics,Computers,Turbo E-Reader by Anker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,229.02,0,229.02,USD,1251,In Stock,3.5,11374,1.7,Navy,XXL,No,No,No,2022-05-08,"electronics, anker, e-reader, turbo",https://images.retail-demo.com/electronics/e-reader-2.jpg,https://retail-demo.com/products/prod-000036
PROD-000102,CLO-00102-144,Zara Relaxed Puffer Jacket,Zara,Clothing & Apparel,Shoes,Relaxed Puffer Jacket by Zara. High-quality retail product with excellent durability and performance. Perfect for everyday use.,62.44,40,37.46,USD,3585,In Stock,4.6,2717,9.17,Orange,L,No,No,No,2023-08-07,"clothing & apparel, zara, puffer jacket, relaxed",https://images.retail-demo.com/clothing-apparel/puffer-jacket-4.jpg,https://retail-demo.com/products/prod-000102
PROD-000096,CLO-00096-910,Adidas Slim Fit Loafers,Adidas,Clothing & Apparel,Outerwear,Slim Fit Loafers by Adidas. High-quality retail product with excellent durability and performance. Perfect for everyday use.,188.34,30,131.84,USD,4540,In Stock,3.8,9513,22.41,Beige,N/A,No,No,No,2024-09-01,"clothing & apparel, adidas, loafers, slim fit",https://images.retail-demo.com/clothing-apparel/loafers-5.jpg,https://retail-demo.com/products/prod-000096
PROD-000014,ELE-00014-789,Apple Ultra External SSD,Apple,Electronics,Cameras,Ultra External SSD by Apple. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1657.68,15,1409.03,USD,443,In Stock,3.8,7656,24.61,White,XS,No,No,No,2022-08-12,"electronics, apple, external ssd, ultra",https://images.retail-demo.com/electronics/external-ssd-2.jpg,https://retail-demo.com/products/prod-000014
PROD-000251,HOM-00251-753,Joybird Farmhouse Accent Chair,Joybird,Home & Furniture,Storage,Farmhouse Accent Chair by Joybird. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1635.7,15,1390.35,USD,4379,In Stock,4.5,3648,11.95,Purple,XXL,No,Yes,No,2023-01-06,"home & furniture, joybird, accent chair, farmhouse",https://images.retail-demo.com/home-furniture/accent-chair-3.jpg,https://retail-demo.com/products/prod-000251
PROD-000534,AUT-00534-994,3M Easy-Install Bike Carrier,3M,Automotive,Exterior Accessories,Easy-Install Bike Carrier by 3M. High-quality retail product with excellent durability and performance. Perfect for everyday use.,389.27,20,311.42,USD,4535,In Stock,3.8,11160,18.07,Green,N/A,No,Yes,No,2023-07-27,"automotive, 3m, bike carrier, easy-install",https://images.retail-demo.com/automotive/bike-carrier-5.jpg,https://retail-demo.com/products/prod-000534
PROD-000353,BEA-00353-468,Too Faced Volumizing Face Mask,Too Faced,Beauty & Health,Body Care,Volumizing Face Mask by Too Faced. High-quality retail product with excellent durability and performance. Perfect for everyday use.,86.65,5,82.32,USD,2081,In Stock,3.8,9020,11.24,Navy,XS,Yes,No,No,2022-02-03,"beauty & health, too faced, face mask, volumizing",https://images.retail-demo.com/beauty-health/face-mask-5.jpg,https://retail-demo.com/products/prod-000353
PROD-000424,SPO-00424-441,Garmin All-Terrain Gym Gloves,Garmin,Sports & Outdoors,Cycling,All-Terrain Gym Gloves by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,11.94,25,8.96,USD,2940,In Stock,3.2,8775,7.64,Black,9,Yes,No,No,2024-12-30,"sports & outdoors, garmin, gym gloves, all-terrain",https://images.retail-demo.com/sports-outdoors/gym-gloves-3.jpg,https://retail-demo.com/products/prod-000424
PROD-000495,TOY-00495-647,Melissa & Doug Adventure Art Set,Melissa & Doug,Toys & Games,Electronic,Adventure Art Set by Melissa & Doug. High-quality retail product with excellent durability and performance. Perfect for everyday use.,80.0,50,40.0,USD,999,In Stock,4.9,5950,5.99,Beige,One Size,Yes,No,Yes,2023-06-08,"toys & games, melissa & doug, art set, adventure",https://images.retail-demo.com/toys-games/art-set-3.jpg,https://retail-demo.com/products/prod-000495
PROD-000091,CLO-00091-689,New Balance Classic Denim Jacket,New Balance,Clothing & Apparel,Shoes,Classic Denim Jacket by New Balance. High-quality retail product with excellent durability and performance. Perfect for everyday use.,136.49,25,102.37,USD,2564,In Stock,4.8,14129,14.38,Orange,9,No,No,Yes,2022-08-24,"clothing & apparel, new balance, denim jacket, classic",https://images.retail-demo.com/clothing-apparel/denim-jacket-4.jpg,https://retail-demo.com/products/prod-000091
PROD-000565,AUT-00565-187,Armor All Long-Lasting Touch-Up Paint,Armor All,Automotive,Car Care,Long-Lasting Touch-Up Paint by Armor All. High-quality retail product with excellent durability and performance. Perfect for everyday use.,250.86,0,250.86,USD,1022,In Stock,4.3,9490,22.93,Navy,XXL,Yes,Yes,Yes,2022-05-07,"automotive, armor all, touch-up paint, long-lasting",https://images.retail-demo.com/automotive/touch-up-paint-4.jpg,https://retail-demo.com/products/prod-000565
PROD-000346,BEA-00346-894,MAC Revitalizing Perfume,MAC,Beauty & Health,Men's Grooming,Revitalizing Perfume by MAC. High-quality retail product with excellent durability and performance. Perfect for everyday use.,47.86,10,43.07,USD,5,Low Stock,4.1,7444,12.7,Orange,M,Yes,No,No,2024-01-16,"beauty & health, mac, perfume, revitalizing",https://images.retail-demo.com/beauty-health/perfume-5.jpg,https://retail-demo.com/products/prod-000346
PROD-000054,ELE-00054-763,Xiaomi Lite Security Camera,Xiaomi,Electronics,Computers,Lite Security Camera by Xiaomi. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1663.11,5,1579.95,USD,1841,In Stock,3.9,8927,22.72,Gold,M,Yes,Yes,No,2022-12-06,"electronics, xiaomi, security camera, lite",https://images.retail-demo.com/electronics/security-camera-3.jpg,https://retail-demo.com/products/prod-000054
PROD-000528,AUT-00528-887,Castrol Professional Grade Car Vacuum,Castrol,Automotive,Car Care,Professional Grade Car Vacuum by Castrol. High-quality retail product with excellent durability and performance. Perfect for everyday use.,55.3,5,52.53,USD,2910,In Stock,4.0,5580,19.28,Brown,XL,No,No,No,2022-08-02,"automotive, castrol, car vacuum, professional grade",https://images.retail-demo.com/automotive/car-vacuum-1.jpg,https://retail-demo.com/products/prod-000528
PROD-000048,ELE-00048-880,Philips Plus Portable Projector,Philips,Electronics,Cameras,Plus Portable Projector by Philips. High-quality retail product with excellent durability and performance. Perfect for everyday use.,328.01,5,311.61,USD,4389,In Stock,3.6,12176,4.71,Red,10,No,No,No,2024-12-10,"electronics, philips, portable projector, plus",https://images.retail-demo.com/electronics/portable-projector-5.jpg,https://retail-demo.com/products/prod-000048
PROD-000156,FOO-00156-560,Quaker Premium Hot Sauce,Quaker,Food & Grocery,International,Premium Hot Sauce by Quaker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,20.63,10,18.57,USD,647,In Stock,3.4,10600,9.34,Brown,10,No,Yes,No,2023-07-04,"food & grocery, quaker, hot sauce, premium",https://images.retail-demo.com/food-grocery/hot-sauce-4.jpg,https://retail-demo.com/products/prod-000156
PROD-000459,TOY-00459-167,Mattel Creative Coding Toy,Mattel,Toys & Games,Outdoor Play,Creative Coding Toy by Mattel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,45.51,25,34.13,USD,2747,In Stock,5.0,8611,18.93,White,XS,No,No,Yes,2024-04-28,"toys & games, mattel, coding toy, creative",https://images.retail-demo.com/toys-games/coding-toy-2.jpg,https://retail-demo.com/products/prod-000459
PROD-000328,BEA-00328-899,Fenty Beauty Lightweight Highlighter,Fenty Beauty,Beauty & Health,Hair Care,Lightweight Highlighter by Fenty Beauty. High-quality retail product with excellent durability and performance. Perfect for everyday use.,33.84,40,20.3,USD,1429,In Stock,4.3,8826,8.94,Purple,7,No,No,Yes,2022-06-10,"beauty & health, fenty beauty, highlighter, lightweight",https://images.retail-demo.com/beauty-health/highlighter-4.jpg,https://retail-demo.com/products/prod-000328
PROD-000232,HOM-00232-813,Albany Park Mid-Century Bench,Albany Park,Home & Furniture,Lighting,Mid-Century Bench by Albany Park. High-quality retail product with excellent durability and performance. Perfect for everyday use.,331.06,0,331.06,USD,3352,In Stock,3.7,3117,18.08,Orange,7,No,No,No,2023-09-02,"home & furniture, albany park, bench, mid-century",https://images.retail-demo.com/home-furniture/bench-2.jpg,https://retail-demo.com/products/prod-000232
PROD-000292,HOM-00292-315,IKEA Farmhouse Loveseat,IKEA,Home & Furniture,Decor,Farmhouse Loveseat by IKEA. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1201.37,30,840.96,USD,2496,In Stock,4.1,1399,18.56,Orange,XXL,No,No,No,2024-11-15,"home & furniture, ikea, loveseat, farmhouse",https://images.retail-demo.com/home-furniture/loveseat-2.jpg,https://retail-demo.com/products/prod-000292
PROD-000169,FOO-00169-776,Heinz Vegan Coconut Water,Heinz,Food & Grocery,Health Foods,Vegan Coconut Water by Heinz. High-quality retail product with excellent durability and performance. Perfect for everyday use.,28.54,20,22.83,USD,4799,In Stock,3.9,11141,2.23,Pink,XL,No,Yes,No,2022-06-18,"food & grocery, heinz, coconut water, vegan",https://images.retail-demo.com/food-grocery/coconut-water-3.jpg,https://retail-demo.com/products/prod-000169
PROD-000056,ELE-00056-690,LG Lite Bluetooth Speaker,LG,Electronics,Phones & Tablets,Lite Bluetooth Speaker by LG. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1480.18,0,1480.18,USD,2207,In Stock,5.0,11019,19.1,Gray,6,No,No,Yes,2023-01-07,"electronics, lg, bluetooth speaker, lite",https://images.retail-demo.com/electronics/bluetooth-speaker-5.jpg,https://retail-demo.com/products/prod-000056
PROD-000244,HOM-00244-957,Wayfair Traditional Throw Pillow,Wayfair,Home & Furniture,Living Room,Traditional Throw Pillow by Wayfair. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1761.07,0,1761.07,USD,1644,In Stock,3.3,14343,6.31,Beige,XS,No,Yes,No,2023-07-16,"home & furniture, wayfair, throw pillow, traditional",https://images.retail-demo.com/home-furniture/throw-pillow-3.jpg,https://retail-demo.com/products/prod-000244
PROD-000097,CLO-00097-761,Nike Formal Sweater,Nike,Clothing & Apparel,Women's,Formal Sweater by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,40.01,15,34.01,USD,4133,In Stock,5.0,1386,1.07,Orange,6,No,No,No,2024-12-06,"clothing & apparel, nike, sweater, formal",https://images.retail-demo.com/clothing-apparel/sweater-5.jpg,https://retail-demo.com/products/prod-000097
PROD-000198,FOO-00198-892,Kellogg's Natural Quinoa,Kellogg's,Food & Grocery,International,Natural Quinoa by Kellogg's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,6.94,15,5.9,USD,3135,In Stock,4.8,2251,18.85,Gray,9,No,Yes,No,2024-12-22,"food & grocery, kellogg's, quinoa, natural",https://images.retail-demo.com/food-grocery/quinoa-5.jpg,https://retail-demo.com/products/prod-000198
PROD-000274,HOM-00274-104,Floyd Contemporary Dining Table,Floyd,Home & Furniture,Lighting,Contemporary Dining Table by Floyd. High-quality retail product with excellent durability and performance. Perfect for everyday use.,925.62,40,555.37,USD,4086,In Stock,4.9,2210,18.43,Brown,N/A,No,No,No,2024-09-16,"home & furniture, floyd, dining table, contemporary",https://images.retail-demo.com/home-furniture/dining-table-5.jpg,https://retail-demo.com/products/prod-000274
PROD-000033,ELE-00033-923,Lenovo Pro Mechanical Keyboard,Lenovo,Electronics,Cameras,Pro Mechanical Keyboard by Lenovo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2234.86,0,2234.86,USD,1440,In Stock,4.6,3590,13.0,Black,7,No,Yes,No,2024-07-23,"electronics, lenovo, mechanical keyboard, pro",https://images.retail-demo.com/electronics/mechanical-keyboard-2.jpg,https://retail-demo.com/products/prod-000033
PROD-000481,TOY-00481-731,Play-Doh Creative Telescope,Play-Doh,Toys & Games,Arts & Crafts,Creative Telescope by Play-Doh. High-quality retail product with excellent durability and performance. Perfect for everyday use.,103.79,20,83.03,USD,3094,In Stock,3.5,9688,8.88,Blue,XXL,Yes,Yes,No,2022-04-03,"toys & games, play-doh, telescope, creative",https://images.retail-demo.com/toys-games/telescope-2.jpg,https://retail-demo.com/products/prod-000481
PROD-000105,CLO-00105-936,Calvin Klein Athletic Sandals,Calvin Klein,Clothing & Apparel,Shoes,Athletic Sandals by Calvin Klein. High-quality retail product with excellent durability and performance. Perfect for everyday use.,52.72,20,42.18,USD,1818,In Stock,3.2,14922,22.13,Multicolor,XS,No,Yes,No,2024-03-22,"clothing & apparel, calvin klein, sandals, athletic",https://images.retail-demo.com/clothing-apparel/sandals-5.jpg,https://retail-demo.com/products/prod-000105
PROD-000551,AUT-00551-162,Castrol Professional Grade Tow Hitch,Castrol,Automotive,Exterior Accessories,Professional Grade Tow Hitch by Castrol. High-quality retail product with excellent durability and performance. Perfect for everyday use.,201.24,30,140.87,USD,2206,In Stock,3.8,1890,11.67,Navy,S,No,Yes,No,2024-04-14,"automotive, castrol, tow hitch, professional grade",https://images.retail-demo.com/automotive/tow-hitch-2.jpg,https://retail-demo.com/products/prod-000551
PROD-000201,FOO-00201-606,Nature Valley Whole Grain Herbal Tea,Nature Valley,Food & Grocery,Health Foods,Whole Grain Herbal Tea by Nature Valley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,11.05,20,8.84,USD,1960,In Stock,3.6,899,2.91,Beige,9,Yes,No,No,2022-01-25,"food & grocery, nature valley, herbal tea, whole grain",https://images.retail-demo.com/food-grocery/herbal-tea-3.jpg,https://retail-demo.com/products/prod-000201
PROD-000444,TOY-00444-689,Transformers Limited Edition Kite,Transformers,Toys & Games,Electronic,Limited Edition Kite by Transformers. High-quality retail product with excellent durability and performance. Perfect for everyday use.,108.52,10,97.67,USD,4443,In Stock,3.9,4425,5.26,Purple,S,No,Yes,No,2024-11-20,"toys & games, transformers, kite, limited edition",https://images.retail-demo.com/toys-games/kite-3.jpg,https://retail-demo.com/products/prod-000444
PROD-000294,HOM-00294-231,Pottery Barn Rustic Office Chair,Pottery Barn,Home & Furniture,Decor,Rustic Office Chair by Pottery Barn. High-quality retail product with excellent durability and performance. Perfect for everyday use.,410.88,40,246.53,USD,2925,In Stock,4.0,5425,16.42,White,XL,Yes,Yes,No,2023-10-13,"home & furniture, pottery barn, office chair, rustic",https://images.retail-demo.com/home-furniture/office-chair-4.jpg,https://retail-demo.com/products/prod-000294
PROD-000312,BEA-00312-901,The Ordinary Soothing Neck Cream,The Ordinary,Beauty & Health,Men's Grooming,Soothing Neck Cream by The Ordinary. High-quality retail product with excellent durability and performance. Perfect for everyday use.,111.68,50,55.84,USD,3658,In Stock,3.2,3769,23.74,White,L,No,No,No,2022-04-17,"beauty & health, the ordinary, neck cream, soothing",https://images.retail-demo.com/beauty-health/neck-cream-2.jpg,https://retail-demo.com/products/prod-000312
PROD-000468,TOY-00468-314,Fisher-Price Creative Puzzle,Fisher-Price,Toys & Games,Board Games,Creative Puzzle by Fisher-Price. High-quality retail product with excellent durability and performance. Perfect for everyday use.,172.07,0,172.07,USD,1026,In Stock,4.4,5041,24.53,Navy,10,Yes,Yes,Yes,2022-02-08,"toys & games, fisher-price, puzzle, creative",https://images.retail-demo.com/toys-games/puzzle-4.jpg,https://retail-demo.com/products/prod-000468
PROD-000309,BEA-00309-979,Too Faced Lightweight Neck Cream,Too Faced,Beauty & Health,Skincare,Lightweight Neck Cream by Too Faced. High-quality retail product with excellent durability and performance. Perfect for everyday use.,19.16,0,19.16,USD,1904,In Stock,3.5,12552,7.15,Multicolor,7,No,No,No,2023-01-23,"beauty & health, too faced, neck cream, lightweight",https://images.retail-demo.com/beauty-health/neck-cream-1.jpg,https://retail-demo.com/products/prod-000309
PROD-000410,SPO-00410-800,Adidas Competition Snorkel Set,Adidas,Sports & Outdoors,Cycling,Competition Snorkel Set by Adidas. High-quality retail product with excellent durability and performance. Perfect for everyday use.,535.04,0,535.04,USD,639,In Stock,3.5,10337,13.53,Pink,XL,Yes,No,No,2024-12-31,"sports & outdoors, adidas, snorkel set, competition",https://images.retail-demo.com/sports-outdoors/snorkel-set-1.jpg,https://retail-demo.com/products/prod-000410
